"priority","long_name","units","description","comment","name","standard_name","cell_methods","positive","type","dimensions","out_name","modeling_realm","frequency","cell_measures","prov","provNote","rowIndex","vid","MIPs (requesting)","MIPs (by experiment)","uid","AWI","CNRM","CMCC","ECEarth","MPI","METOFFICE","MO_key","STASH"
"1","Ice Water Path","kg m-2","Mass of ice water in the column divided by the area of the column (not just the area of the cloudy portion of the column). Includes precipitating frozen hydrometeors ONLY if the precipitating hydrometeor affects the calculation of radiative transfer in model.","calculate mass of ice water in the column divided by the area of the column (not just the area of the cloudy portion of the column). This includes precipitating frozen hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.","clivi","atmosphere_mass_content_of_cloud_ice","time: mean","None","real","longitude latitude time","clivi","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"25","73c496f5669cc122cf1cddfe4df2a27a","AerChemMIP,CFMIP,HighResMIP,VolMIP","AerChemMIP,CFMIP,CMIP6,DECK,HighResMIP,ScenarioMIP,VolMIP","baaa9cc6-e5dd-11e5-8482-ac72891c3257","False","False","False","x","x","UM:1","lo-la-ti__clivi","m01s00i409"
"1","omega (=dp/dt)","Pa s-1","at 500 hPa level; commonly referred to as """"omega"""", this represents the vertical component of velocity in pressure coordinates (positive down)","at 500 hPa level; commonly referred to as """"omega"""", this represents the vertical component of velocity in pressure coordinates (positive down)","wap500","lagrangian_tendency_of_air_pressure","time: mean","None","real","longitude latitude time  p500","wap500","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"26","e0a1b4528bdd009ada638396c9537baf","AerChemMIP,CFMIP,HighResMIP,VolMIP","AerChemMIP,CFMIP,CMIP6,DECK,HighResMIP,ScenarioMIP,VolMIP","babd06a4-e5dd-11e5-8482-ac72891c3257","False","False","False","x","x","UM:1","lo-la-ti-p__wap500","m01s30i208,m01s30i301"
"1","Air Temperature","K","unset","None","ta700","air_temperature","time: mean","None","real","longitude latitude time  p700","ta700","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"27","60149d7950df0e17e492caf344b9a5f2","AerChemMIP,CFMIP,HighResMIP,VolMIP","AerChemMIP,CFMIP,CMIP6,DECK,HighResMIP,ScenarioMIP,VolMIP","bab8e876-e5dd-11e5-8482-ac72891c3257","False",-999,"False","x","x","UM:1","lo-la-ti-p__ta700","m01s30i204,m01s30i301"
"1","Air Pressure at Convective Cloud Base","Pa","Where convective cloud is present in the grid cell, the instantaneous cloud base altitude should be that of the bottom of the lowest level containing convective cloud. Missing data should be reported in the absence of convective cloud. The time mean should be calculated from these quantities averaging over occasions when convective cloud is present only, and should contain missing data for occasions when no convective cloud is present during the meaning period.","None","ccb","air_pressure_at_convective_cloud_base","time: mean","None","real","longitude latitude time","ccb","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"28","13484743dd3369c69df93379e6dafbb5","AerChemMIP,CFMIP,HighResMIP,VolMIP","AerChemMIP,CFMIP,CMIP6,DECK,HighResMIP,ScenarioMIP,VolMIP","baa929ea-e5dd-11e5-8482-ac72891c3257","False",-999,"False","False","False","UM:1","lo-la-ti__ccb","m01s05i222,m01s05i269"
"1","Air Pressure at Convective Cloud Top","Pa","Where convective cloud is present in the grid cell, the instantaneous cloud top altitude should be that of the top of the highest level containing convective cloud. Missing data should be reported in the absence of convective cloud. The time mean should be calculated from these quantities averaging over occasions when convective cloud is present only, and should contain missing data for occasions when no convective cloud is present during the meaning period.","None","cct","air_pressure_at_convective_cloud_top","time: mean","None","real","longitude latitude time","cct","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"29","0062272a6a4176b8c32af87642b062c5","AerChemMIP,CFMIP,HighResMIP,VolMIP","AerChemMIP,CFMIP,CMIP6,DECK,HighResMIP,ScenarioMIP,VolMIP","baa96d92-e5dd-11e5-8482-ac72891c3257","False",1,"False","False","x","UM:1","lo-la-ti__cct","m01s05i208,m01s05i269"
"1","Convective Precipitation","kg m-2 s-1","at surface; includes both liquid and solid phases.","None","prc","convective_precipitation_flux","time: mean","None","real","longitude latitude time","prc","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"30","aa2bea81f238ad8f2c35a7e16ad97801","AerChemMIP,CFMIP,HighResMIP,VolMIP","AerChemMIP,CFMIP,CMIP6,DECK,HighResMIP,ScenarioMIP,VolMIP","bab3f636-e5dd-11e5-8482-ac72891c3257","False",1,"False","x","x","UM:1","lo-la-ti__prc","m01s05i205,m01s05i206"
"1","surface downwelling longwave radiation","W m-2",,"None","rlds","surface_downwelling_longwave_flux_in_air","time: mean","down","real","longitude latitude time","rlds","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"33","70d7d6fc0e9c2f14624a0270bf2b99b9","AerChemMIP,CFMIP,HighResMIP,VolMIP","AerChemMIP,CFMIP,CMIP6,DECK,HighResMIP,ScenarioMIP,VolMIP","bab53456-e5dd-11e5-8482-ac72891c3257","False",1,"False","x","x","UM:1","lo-la-ti__rlds","m01s02i207"
"1","surface upwelling longwave radiation","W m-2",,"None","rlus","surface_upwelling_longwave_flux_in_air","time: mean","up","real","longitude latitude time","rlus","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"34","89027ee0079acb709750ddeac1c08899","AerChemMIP,CFMIP,HighResMIP,VolMIP","AerChemMIP,CFMIP,CMIP6,DECK,HighResMIP,ScenarioMIP,VolMIP","bab57c36-e5dd-11e5-8482-ac72891c3257","False",1,"False","x","x","UM:1","lo-la-ti__rlus","m01s02i201,m01s02i207"
"1","Surface Downwelling Shortwave Radiation","W m-2","surface solar irradiance for UV calculations","None","rsds","surface_downwelling_shortwave_flux_in_air","time: mean","down","real","longitude latitude time","rsds","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"35","6e7b9f984d3bba15daccaaa18039a85d","AerChemMIP,CFMIP,HighResMIP,VolMIP","AerChemMIP,CFMIP,CMIP6,DECK,HighResMIP,ScenarioMIP,VolMIP","bab5e888-e5dd-11e5-8482-ac72891c3257","False",1,"False","x","x","UM:1","lo-la-ti__rsds","m01s01i235"
"1","surface upwelling shortwave radiation","W m-2",,"None","rsus","surface_upwelling_shortwave_flux_in_air","time: mean","up","real","longitude latitude time","rsus","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"36","70bf79db957daa3b82413da949233ac7","AerChemMIP,CFMIP,HighResMIP,VolMIP","AerChemMIP,CFMIP,CMIP6,DECK,HighResMIP,ScenarioMIP,VolMIP","bab656ec-e5dd-11e5-8482-ac72891c3257","False",1,"False","x","x","UM:1","lo-la-ti__rsus","m01s01i201,m01s01i235"
"1","toa outgoing longwave radiation","W m-2","at the top of the atmosphere (to be compared with satellite measurements)","None","rlut","toa_outgoing_longwave_flux","time: mean","up","real","longitude latitude time","rlut","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"37","63345d9732c72b97ca395f24ce2d6642","AerChemMIP,CFMIP,HighResMIP,VolMIP","AerChemMIP,CFMIP,CMIP6,DECK,HighResMIP,ScenarioMIP,VolMIP","bab5b5c0-e5dd-11e5-8482-ac72891c3257","False",-3,"False","x","x","UM:1","lo-la-ti__rlut","m01s03i332"
"1","ISCCP Total Total Cloud Fraction","%","unset","None","cltisccp","cloud_area_fraction","time: mean","None","real","longitude latitude time","cltisccp","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"38","b045cae1f65ba99831648f136b309e91","AerChemMIP,CFMIP,HighResMIP,VolMIP","AerChemMIP,CFMIP,CMIP6,DECK,HighResMIP,ScenarioMIP,VolMIP","baaaf8a6-e5dd-11e5-8482-ac72891c3257","False",-3,"False","False","x","UM:1","lo-la-ti__cltisccp","m01s02i334,m01s02i330"
"1","ISCCP Mean Cloud Albedo","1.0","time-means are weighted by the ISCCP Total Cloud Fraction - see  http://cfmip.metoffice.com/COSP.html","time-means are weighted by the ISCCP Total Cloud Fraction - see  http://cfmip.metoffice.com/COSP.html","albisccp","cloud_albedo","time: mean","None","real","longitude latitude time","albisccp","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"39","bb4d31072e09cd4935f1c20a2c533bbd","AerChemMIP,CFMIP,HighResMIP,VolMIP","AerChemMIP,CFMIP,CMIP6,DECK,HighResMIP,ScenarioMIP,VolMIP","baa8144c-e5dd-11e5-8482-ac72891c3257","False",-3,"False","False","x","UM:1","lo-la-ti__albisccp","m01s02i331,m01s02i334"
"1","ISCCP Mean Cloud Top Pressure","Pa","time-means are weighted by the ISCCP Total Cloud Fraction - see  http://cfmip.metoffice.com/COSP.html","time-means are weighted by the ISCCP Total Cloud Fraction - see  http://cfmip.metoffice.com/COSP.html","pctisccp","air_pressure_at_cloud_top","time: mean","None","real","longitude latitude time","pctisccp","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"40","987be9b68c051baf4f0c5b6e8c26b4d8","AerChemMIP,CFMIP,HighResMIP,VolMIP","AerChemMIP,CFMIP,CMIP6,DECK,HighResMIP,ScenarioMIP,VolMIP","bab31da6-e5dd-11e5-8482-ac72891c3257","False",-3,"False","False","x","UM:1","lo-la-ti__pctisccp","m01s02i333,m01s02i334"
"1","PARASOL Reflectance","1.0","Simulated reflectance from PARASOL as seen at the top of the atmosphere for 5 solar zenith angles. Valid only over ocean and for one viewing direction (viewing zenith angle of 30 degrees and relative azimuth angle 320 degrees).","Simulated reflectance from PARASOL as seen at the top of the atmosphere for 5 solar zenith angles. Valid only over ocean and for one viewing direction (viewing zenith angle of 30 degrees and relative azimuth angle 320 degrees).","parasolRefl","toa_bidirectional_reflectance","time: mean","None","real","longitude latitude time sza5","parasolRefl","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"41","a06b8e83250b870d9f39dc1f6534efcb","AerChemMIP,CFMIP,HighResMIP,VolMIP","AerChemMIP,CFMIP,CMIP6,DECK,HighResMIP,ScenarioMIP,VolMIP","bab303ca-e5dd-11e5-8482-ac72891c3257","False",-3,"False","False","x","UM:1","lo-la-ti-sz__parasolRefl","m01s02i348"
"1","CALIPSO Total Cloud Fraction","%","unset","None","cltcalipso","cloud_area_fraction","time: mean","None","real","longitude latitude time","cltcalipso","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"42","ce9ab9b945fcc86013ad10431d8f252e","AerChemMIP,CFMIP,HighResMIP,VolMIP","AerChemMIP,CFMIP,CMIP6,DECK,HighResMIP,ScenarioMIP,VolMIP","baaaf2e8-e5dd-11e5-8482-ac72891c3257","False",-3,"False","False","x","UM:1","lo-la-ti__cltcalipso","m01s02i347,m01s02i324"
"1","CALIPSO Low Level Cloud Fraction","%","unset","None","cllcalipso","cloud_area_fraction_in_atmosphere_layer","time: mean","None","real","longitude latitude time","cllcalipso","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"43","0bbbf303ac691061a69938846f32b23b","AerChemMIP,CFMIP,HighResMIP,VolMIP","AerChemMIP,CFMIP,CMIP6,DECK,HighResMIP,ScenarioMIP,VolMIP","baaab2e2-e5dd-11e5-8482-ac72891c3257","False",-3,"False","False","x","UM:1","lo-la-ti__cllcalipso","m01s02i344,m01s02i321"
"1","CALIPSO Mid Level Cloud Fraction","%","unset","None","clmcalipso","cloud_area_fraction_in_atmosphere_layer","time: mean","None","real","longitude latitude time","clmcalipso","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"44","fe9d4b45792f7d6430fe2a9c9b7234b1","AerChemMIP,CFMIP,HighResMIP,VolMIP","AerChemMIP,CFMIP,CMIP6,DECK,HighResMIP,ScenarioMIP,VolMIP","baaabf08-e5dd-11e5-8482-ac72891c3257","False",-3,"False","False","x","UM:1","lo-la-ti__clmcalipso","m01s02i345,m01s02i322"
"1","CALIPSO High Level Cloud Fraction","%","unset","None","clhcalipso","cloud_area_fraction_in_atmosphere_layer","time: mean","None","real","longitude latitude time","clhcalipso","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"45","7308096ae00ff52340909b2a59415f82","AerChemMIP,CFMIP,HighResMIP,VolMIP","AerChemMIP,CFMIP,CMIP6,DECK,HighResMIP,ScenarioMIP,VolMIP","baaa766a-e5dd-11e5-8482-ac72891c3257","False","False","False","False","x","UM:1","lo-la-ti__clhcalipso","m01s02i346,m01s02i323"
"1","Eastward Wind","m s-1",,"None","ua","eastward_wind","time: mean","None","real","longitude latitude alevel time","ua","atmos","day",,"CMIP5 [cfDay] ((isd.002))",,"48","21db90c0a12448299f855fdab60930d4","CFMIP,HighResMIP,VolMIP","CFMIP,CMIP6,DECK,HighResMIP,VolMIP","babb4cf6-e5dd-11e5-8482-ac72891c3257","False","False","False","x","False","UM:1","lo-la-al-ti__ua","m01s00i002"
"1","Northward Wind","m s-1",,"None","va","northward_wind","time: mean","None","real","longitude latitude alevel time","va","atmos","day",,"CMIP5 [cfDay] ((isd.002))",,"49","2dedcb347c18e132a2f4d625abf94585","CFMIP,HighResMIP,VolMIP","CFMIP,CMIP6,DECK,HighResMIP,VolMIP","babbb42a-e5dd-11e5-8482-ac72891c3257","False","False","False","x","False","UM:1","lo-la-al-ti__va","m01s00i003"
"1","Air Temperature","K",,"None","ta","air_temperature","time: mean","None","real","longitude latitude alevel time","ta","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"50","b9c3eb96337c69c1c4a5aab1317f5563","CFMIP,HighResMIP,VolMIP","CFMIP,CMIP6,DECK,HighResMIP,VolMIP","bab8fd84-e5dd-11e5-8482-ac72891c3257","False","False","False","x","False","UM:1","lo-la-al-ti__ta","m01s16i004"
"1","Specific Humidity","1.0",,"None","hus","specific_humidity","time: mean","None","real","longitude latitude alevel time","hus","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"51","53f4724d228998d54191c73352532ce3","CFMIP,HighResMIP,VolMIP","CFMIP,CMIP6,DECK,HighResMIP,VolMIP","bab00d50-e5dd-11e5-8482-ac72891c3257","False","False","False","x","False","UM:1","lo-la-al-ti__hus","m01s00i010"
"1","omega (=dp/dt)","Pa s-1","commonly referred to as """"omega"""", this represents the vertical component of velocity in pressure coordinates (positive down)","commonly referred to as """"omega"""", this represents the vertical component of velocity in pressure coordinates (positive down)","wap","lagrangian_tendency_of_air_pressure","time: mean","None","real","longitude latitude alevel time","wap","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"52","51fb29dd55442361fa9c5dbe23aca9c6","CFMIP,HighResMIP,VolMIP","CFMIP,CMIP6,DECK,HighResMIP,VolMIP","babd0ad2-e5dd-11e5-8482-ac72891c3257","False","False","False","x","False","UM:1","lo-la-al-ti__wap","m01s30i008"
"1","Geopotential Height","m",,"None","zg","geopotential_height","time: mean","None","real","longitude latitude alevel time","zg","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"53","28e774ec0ecd561a6a3d437e6c443a6b","CFMIP,HighResMIP,VolMIP","CFMIP,CMIP6,DECK,HighResMIP,VolMIP","babd9cae-e5dd-11e5-8482-ac72891c3257","False","False","False","x","False","UM:1","lo-la-al-ti__zg","m01s16i201"
"1","Relative Humidity","%","This is the relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.","This is the relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.","hur","relative_humidity","time: mean","None","real","longitude latitude alevel time","hur","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"54","3cc6766c2d001a58d18dfe7f60fd5e66","CFMIP,HighResMIP,VolMIP","CFMIP,CMIP6,DECK,HighResMIP,VolMIP","baafe744-e5dd-11e5-8482-ac72891c3257","False","False","False","x","False","UM:1","lo-la-al-ti__hur","m01s30i113"
"1","Cloud Area Fraction","%","Includes both large-scale and convective cloud.","None","cl","cloud_area_fraction_in_atmosphere_layer","time: mean","None","real","longitude latitude alevel time","cl","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"55","e0ecf1c1305c1bdc69bee0e7ba1e2e03","CFMIP,HighResMIP,VolMIP","CFMIP,CMIP6,DECK,HighResMIP,VolMIP","baaa4a8c-e5dd-11e5-8482-ac72891c3257","False","False","False","x","False","UM:1","lo-la-al-ti__cl","m01s02i261"
"1","Mass Fraction of Cloud Liquid Water","kg kg-1","Includes both large-scale and convective cloud. Calculate as the mass of cloud liquid water in the grid cell divided by the mass of air (including the water in all phases) in the grid cells. Precipitating hydrometeors are included ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.","Calculated as the mass of  cloud liquid water in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.","clw","mass_fraction_of_cloud_liquid_water_in_air","time: mean","None","real","longitude latitude alevel time","clw","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"56","86b2b3318a73839edfafa9d46864aadc","CFMIP,HighResMIP,VolMIP","CFMIP,CMIP6,DECK,HighResMIP,VolMIP","baaafefa-e5dd-11e5-8482-ac72891c3257","False","False","False","x","False","UM:1","lo-la-al-ti__clw","m01s02i308,m01s02i310"
"1","Mass Fraction of Cloud Ice","kg kg-1","Includes both large-scale and convective cloud. This is calculated as the mass of cloud ice in the grid cell divided by the mass of air (including the water in all phases) in the grid cell. It includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.","Calculated as the mass of cloud ice  in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.","cli","mass_fraction_of_cloud_ice_in_air","time: mean","None","real","longitude latitude alevel time","cli","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"57","dd916e3e2eca18cda5d9f81749d0c91c","CFMIP,HighResMIP,VolMIP","CFMIP,CMIP6,DECK,HighResMIP,VolMIP","baaa7c28-e5dd-11e5-8482-ac72891c3257","False","False","False","x","False","UM:1","lo-la-al-ti__cli","m01s02i309,m01s02i311"
"1","Convective Mass Flux","kg m-2 s-1","The net mass flux should represent the difference between the updraft and downdraft components.  The flux is computed as the mass divided by the area of the grid cell.","The net mass flux should represent the difference between the updraft and downdraft components.  This is calculated as the convective mass flux divided by the area of the whole grid cell (not just the area of the cloud).","mc","atmosphere_net_upward_convective_mass_flux","time: mean","up","real","longitude latitude alevhalf time","mc","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"58","6d790fe4caa7feff46a41ae7b3811e52","CFMIP,HighResMIP,VolMIP","CFMIP,CMIP6,DECK,HighResMIP,VolMIP","bab1197a-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","UM:1","lo-la-ah-ti__mc","m01s05i250"
"1","CALIPSO Cloud Area Fraction","%","unset","None","clcalipso","cloud_area_fraction_in_atmosphere_layer","time: mean","None","real","longitude latitude alt40 time","clcalipso","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"59","400e5707b65c01e31f2ec6a59dd3983b","CFMIP,HighResMIP,VolMIP","CFMIP,CMIP6,DECK,HighResMIP,VolMIP","baaa5bee-e5dd-11e5-8482-ac72891c3257","False",-3,"False","x","False","UM:1","lo-la-alt-ti__clcalipso","m01s02i371,m01s02i325"
"1","ISCCP Cloud Area Fraction","%","unset","None","clisccp","isccp_cloud_area_fraction","time: mean","None","real","longitude latitude plev7 time tau","clisccp","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"60","fa7666d61b92de5bad1ad76561b8b850","CFMIP,HighResMIP,VolMIP","CFMIP,CMIP6,DECK,HighResMIP,VolMIP","baaa917c-e5dd-11e5-8482-ac72891c3257","False","False","False","False","x","UM:1","lo-la-p-ti-ta__clisccp","m01s02i337"
"1","Pressure on Model Levels","Pa","unset","None","pfull","air_pressure","time: mean","None","real","longitude latitude alevel time","pfull","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"61","7a107875bd58c5e655e8f87152a3bad7","CFMIP,HighResMIP,VolMIP","CFMIP,CMIP6,DECK,HighResMIP,VolMIP","bab32ddc-e5dd-11e5-8482-ac72891c3257","False","False","False","x","False","UM:1","lo-la-al-ti__pfull","m01s00i408"
"1","Pressure on Model Half-Levels","Pa","unset","None","phalf","air_pressure","time: mean","None","real","longitude latitude alevhalf time","phalf","atmos","day","area: areacella","CMIP5 [cfDay] ((isd.002))",,"62","154ab10964742eaff37de9cc5beef39c","CFMIP,HighResMIP,VolMIP","CFMIP,CMIP6,DECK,HighResMIP,VolMIP","bab33ec6-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","UM:1","lo-la-ah-ti__phalf","m01s00i407"
